UNIQUE_EVENT,SCIENTIFIC_NAME,n_JUV,n_AD,n_TOTAL
HS200815-VI03,ONCORHYNCHUS TSHAWYTSCHA,21,0,21
HS200815-VI04,ONCORHYNCHUS GORBUSCHA,10,0,10
HS200815-VI04,ONCORHYNCHUS KETA,2,0,2
HS200815-VI04,ONCORHYNCHUS KISUTCH,56,0,56
HS200815-VI04,ONCORHYNCHUS MYKISS,0,0,0
HS200815-VI04,ONCORHYNCHUS NERKA,0,0,0
HS200815-VI04,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS200815-VI05,ONCORHYNCHUS GORBUSCHA,7,0,7
HS200815-VI05,ONCORHYNCHUS KETA,0,0,0
HS200815-VI05,ONCORHYNCHUS KISUTCH,0,0,0
HS200815-VI05,ONCORHYNCHUS MYKISS,0,0,0
HS200815-VI05,ONCORHYNCHUS NERKA,0,0,0
HS200815-VI05,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS200815-VI06,ONCORHYNCHUS GORBUSCHA,7,0,7
HS200815-VI06,ONCORHYNCHUS KETA,3,0,3
HS200815-VI06,ONCORHYNCHUS KISUTCH,0,0,0
HS200815-VI06,ONCORHYNCHUS MYKISS,0,0,0
HS200815-VI06,ONCORHYNCHUS NERKA,0,0,0
HS200815-VI06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200901-EP02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-EP02,ONCORHYNCHUS KETA,0,0,0
HS200901-EP02,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-EP02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-EP02,ONCORHYNCHUS NERKA,0,0,0
HS200901-EP02,ONCORHYNCHUS TSHAWYTSCHA,0,6,6
HS200901-EP03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-EP03,ONCORHYNCHUS KETA,0,0,0
HS200901-EP03,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-EP03,ONCORHYNCHUS MYKISS,0,0,0
HS200901-EP03,ONCORHYNCHUS NERKA,0,0,0
HS200901-EP03,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200901-EP05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-EP05,ONCORHYNCHUS KETA,0,1,1
HS200901-EP05,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-EP05,ONCORHYNCHUS MYKISS,0,0,0
HS200901-EP05,ONCORHYNCHUS NERKA,0,3,3
HS200901-EP05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200901-FI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-FI01,ONCORHYNCHUS KETA,0,0,0
HS200901-FI01,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-FI01,ONCORHYNCHUS MYKISS,0,0,0
HS200901-FI01,ONCORHYNCHUS NERKA,0,0,0
HS200901-FI01,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-GS02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS02,ONCORHYNCHUS KETA,1,0,1
HS200901-GS02,ONCORHYNCHUS KISUTCH,7,0,7
HS200901-GS02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS02,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS02,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS03,ONCORHYNCHUS KETA,0,0,0
HS200901-GS03,ONCORHYNCHUS KISUTCH,2,0,2
HS200901-GS03,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS03,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS03,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS200901-GS04,ONCORHYNCHUS GORBUSCHA,1,0,1
HS200901-GS04,ONCORHYNCHUS KETA,0,0,0
HS200901-GS04,ONCORHYNCHUS KISUTCH,3,0,3
HS200901-GS04,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS04,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200901-GS08,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS08,ONCORHYNCHUS KETA,0,0,0
HS200901-GS08,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS08,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS08,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS08,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS11,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS11,ONCORHYNCHUS KETA,0,0,0
HS200901-GS11,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS11,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS11,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS11,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS13,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS13,ONCORHYNCHUS KETA,0,0,0
HS200901-GS13,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS13,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS13,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS13,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS14,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS14,ONCORHYNCHUS KETA,0,0,0
HS200901-GS14,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS14,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS14,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS14,ONCORHYNCHUS TSHAWYTSCHA,4,1,5
HS200901-GS15,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS15,ONCORHYNCHUS KETA,0,0,0
HS200901-GS15,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS15,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS15,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS15,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS17,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS17,ONCORHYNCHUS KETA,0,0,0
HS200901-GS17,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS17,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS17,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS17,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS18,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS18,ONCORHYNCHUS KETA,0,0,0
HS200901-GS18,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS18,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS18,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS18,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200901-GS23,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS23,ONCORHYNCHUS KETA,0,0,0
HS200901-GS23,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS23,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS23,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS23,ONCORHYNCHUS TSHAWYTSCHA,5,0,5
HS200901-GS24,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS24,ONCORHYNCHUS KETA,0,0,0
HS200901-GS24,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS24,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS24,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS24,ONCORHYNCHUS TSHAWYTSCHA,3,0,3
HS200901-GS28,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS28,ONCORHYNCHUS KETA,0,0,0
HS200901-GS28,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS28,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS28,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS28,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-GS30,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS30,ONCORHYNCHUS KETA,0,0,0
HS200901-GS30,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS30,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS30,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS30,ONCORHYNCHUS TSHAWYTSCHA,0,5,5
HS200901-GS33,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-GS33,ONCORHYNCHUS KETA,0,0,0
HS200901-GS33,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-GS33,ONCORHYNCHUS MYKISS,0,0,0
HS200901-GS33,ONCORHYNCHUS NERKA,0,0,0
HS200901-GS33,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-IBC05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IBC05,ONCORHYNCHUS KETA,0,0,0
HS200901-IBC05,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IBC05,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IBC05,ONCORHYNCHUS NERKA,0,0,0
HS200901-IBC05,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-ISEA01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA01,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA01,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA01,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA01,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA01,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200901-ISEA09,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA09,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA09,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA09,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA09,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA09,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
HS200901-ISEA10,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA10,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA10,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA10,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA10,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA10,ONCORHYNCHUS TSHAWYTSCHA,0,17,17
HS200901-ISEA11,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA11,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA11,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA11,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA11,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA11,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200901-ISEA12,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA12,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA12,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA12,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA12,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA12,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
HS200901-ISEA13,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA13,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA13,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA13,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA13,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA13,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
HS200901-ISEA14,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA14,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA14,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA14,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA14,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA14,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200901-ISEA15,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA15,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA15,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA15,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA15,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA15,ONCORHYNCHUS TSHAWYTSCHA,0,21,21
HS200901-ISEA16,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA16,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA16,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA16,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA16,ONCORHYNCHUS NERKA,0,2,2
HS200901-ISEA16,ONCORHYNCHUS TSHAWYTSCHA,0,105,105
HS200901-ISEA17,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA17,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA17,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA17,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA17,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA17,ONCORHYNCHUS TSHAWYTSCHA,0,47,47
HS200901-ISEA19,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-ISEA19,ONCORHYNCHUS KETA,0,0,0
HS200901-ISEA19,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-ISEA19,ONCORHYNCHUS MYKISS,0,0,0
HS200901-ISEA19,ONCORHYNCHUS NERKA,0,0,0
HS200901-ISEA19,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-IVI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI01,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI01,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI01,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI01,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI01,ONCORHYNCHUS TSHAWYTSCHA,0,67,67
HS200901-IVI02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI02,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI02,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI02,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI02,ONCORHYNCHUS TSHAWYTSCHA,0,21,21
HS200901-IVI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI03,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI03,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI03,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI03,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI03,ONCORHYNCHUS TSHAWYTSCHA,0,40,40
HS200901-IVI04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI04,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI04,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI04,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI04,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI04,ONCORHYNCHUS TSHAWYTSCHA,0,69,69
HS200901-IVI05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI05,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI05,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI05,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI05,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI05,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-IVI08,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI08,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI08,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI08,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI08,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI08,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-IVI09,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI09,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI09,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI09,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI09,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI09,ONCORHYNCHUS TSHAWYTSCHA,0,5,5
HS200901-IVI10,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI10,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI10,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI10,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI10,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI10,ONCORHYNCHUS TSHAWYTSCHA,0,8,8
HS200901-IVI13,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI13,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI13,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI13,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI13,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI13,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200901-IVI14,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI14,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI14,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI14,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI14,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI14,ONCORHYNCHUS TSHAWYTSCHA,0,9,9
HS200901-IVI15,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-IVI15,ONCORHYNCHUS KETA,0,0,0
HS200901-IVI15,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-IVI15,ONCORHYNCHUS MYKISS,0,0,0
HS200901-IVI15,ONCORHYNCHUS NERKA,0,0,0
HS200901-IVI15,ONCORHYNCHUS TSHAWYTSCHA,0,4,4
HS200901-JF02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-JF02,ONCORHYNCHUS KETA,0,0,0
HS200901-JF02,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-JF02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-JF02,ONCORHYNCHUS NERKA,0,0,0
HS200901-JF02,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200901-JF03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-JF03,ONCORHYNCHUS KETA,0,0,0
HS200901-JF03,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-JF03,ONCORHYNCHUS MYKISS,0,0,0
HS200901-JF03,ONCORHYNCHUS NERKA,0,0,0
HS200901-JF03,ONCORHYNCHUS TSHAWYTSCHA,0,7,7
HS200901-JF05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-JF05,ONCORHYNCHUS KETA,0,0,0
HS200901-JF05,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-JF05,ONCORHYNCHUS MYKISS,0,0,0
HS200901-JF05,ONCORHYNCHUS NERKA,0,0,0
HS200901-JF05,ONCORHYNCHUS TSHAWYTSCHA,0,11,11
HS200901-JF06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-JF06,ONCORHYNCHUS KETA,0,0,0
HS200901-JF06,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-JF06,ONCORHYNCHUS MYKISS,0,0,0
HS200901-JF06,ONCORHYNCHUS NERKA,0,0,0
HS200901-JF06,ONCORHYNCHUS TSHAWYTSCHA,0,19,19
HS200901-QCST02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-QCST02,ONCORHYNCHUS KETA,0,0,0
HS200901-QCST02,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-QCST02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-QCST02,ONCORHYNCHUS NERKA,0,0,0
HS200901-QCST02,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200901-T05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-T05,ONCORHYNCHUS KETA,0,0,0
HS200901-T05,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-T05,ONCORHYNCHUS MYKISS,0,0,0
HS200901-T05,ONCORHYNCHUS NERKA,0,1,1
HS200901-T05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200901-VI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-VI01,ONCORHYNCHUS KETA,0,0,0
HS200901-VI01,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-VI01,ONCORHYNCHUS MYKISS,0,0,0
HS200901-VI01,ONCORHYNCHUS NERKA,0,0,0
HS200901-VI01,ONCORHYNCHUS TSHAWYTSCHA,0,16,16
HS200901-VI02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-VI02,ONCORHYNCHUS KETA,0,0,0
HS200901-VI02,ONCORHYNCHUS KISUTCH,0,1,1
HS200901-VI02,ONCORHYNCHUS MYKISS,0,0,0
HS200901-VI02,ONCORHYNCHUS NERKA,0,0,0
HS200901-VI02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200901-VI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200901-VI03,ONCORHYNCHUS KETA,0,0,0
HS200901-VI03,ONCORHYNCHUS KISUTCH,0,0,0
HS200901-VI03,ONCORHYNCHUS MYKISS,0,0,0
HS200901-VI03,ONCORHYNCHUS NERKA,0,0,0
HS200901-VI03,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200901-VI04,ONCORHYNCHUS GORBUSCHA,0,3,3
