UNIQUE_EVENT,n_JUV,n_AD,n_TOTAL,Species
HS201310-IVI23,0,0,0,PINK
HS201310-IVI24,0,0,0,PINK
HS201310-IVI27,0,0,0,PINK
HS201310-IVI28,0,0,0,PINK
HS201310-IVI29,0,0,0,PINK
HS201310-IVI30,0,0,0,PINK
HS201310-IVI32,0,0,0,PINK
HS201310-JS01,0,0,0,PINK
HS201310-JS02,0,0,0,PINK
HS201310-JS03,0,0,0,PINK
HS201310-JS04,0,0,0,PINK
HS201310-JS05,0,0,0,PINK
HS201310-JS06,0,0,0,PINK
HS201310-JS07,0,0,0,PINK
HS201310-JS08,0,0,0,PINK
HS201310-QCST01,0,0,0,PINK
HS201310-QCST02,0,0,0,PINK
HS201310-QCST03,0,0,0,PINK
HS201310-QCST04,0,0,0,PINK
HS201310-QCST05,0,0,0,PINK
HS201310-QCST06,0,0,0,PINK
HS201310-QCST07,0,0,0,PINK
HS201310-QCST08,0,0,0,PINK
HS201343-EP01,0,5,5,PINK
HS201343-EP02,0,1,1,PINK
HS201343-EP03,0,10,10,PINK
HS201343-EP04,0,4,4,PINK
HS201343-EP05,0,27,27,PINK
HS201343-EP06,0,21,21,PINK
HS201343-EP07,0,4,4,PINK
HS201343-IVI01,0,0,0,PINK
HS201343-IVI02,0,0,0,PINK
HS201343-IVI03,0,0,0,PINK
HS201343-IVI04,0,0,0,PINK
HS201343-IVI05,0,0,0,PINK
HS201343-IVI06,0,0,0,PINK
HS201343-JF01,0,3,3,PINK
HS201343-JF02,0,18,18,PINK
HS201343-JF03,0,4,4,PINK
HS201343-JF04,0,12,12,PINK
HS201343-JF05,0,4,4,PINK
HS201343-JF06,0,5,5,PINK
HS201343-JS02,3,0,3,PINK
HS201343-JS03,48,12,60,PINK
HS201343-JS04,0,36,36,PINK
HS201343-JS05,36,0,36,PINK
HS201343-QCST01,0,12,12,PINK
HS201343-QCST02,0,0,0,PINK
HS201343-QCST03,38,6,44,PINK
HS201343-QCST04,0,0,0,PINK
HS201343-QCST05,0,4,4,PINK
HS201343-QCST06,0,1,1,PINK
HS201343-QCST07,0,0,0,PINK
HS201343-T02,9,0,9,PINK
HS201343-T03,0,1,1,PINK
HS201343-T04,0,1,1,PINK
HS201343-T05,0,0,0,PINK
HS201343-T06,11,5,16,PINK
HS201343-T07,0,0,0,PINK
HS201343-T08,0,0,0,PINK
HS201343-VI01,0,1,1,PINK
HS201343-VI02,0,0,0,PINK
HS201343-VI03,0,1,1,PINK
HS201343-VI04,0,1,1,PINK
HS201343-VI05,0,8,8,PINK
HS201343-VI06,0,17,17,PINK
HS201343-VI07,0,1,1,PINK
HS201343-VI08,0,29,29,PINK
HS201343-VI09,0,1,1,PINK
HS201343-VI10,0,9,9,PINK
HS201343-VI11,0,0,0,PINK
HS201343-VI12,0,3,3,PINK
HS201343-VI13,0,0,0,PINK
HS201343-VI14,0,0,0,PINK
HS201343-VI15,0,4,4,PINK
HS201343-VI16,0,1,1,PINK
HS201343-VI17,0,3,3,PINK
HS201343-VI18,0,4,4,PINK
HS201343-VI19,0,5,5,PINK
HS201365-DI01,0,0,0,PINK
HS201365-DI02,0,0,0,PINK
HS201365-DI03,2,0,2,PINK
HS201365-DI04,0,0,0,PINK
HS201365-DI05,0,0,0,PINK
HS201365-DI06,0,0,0,PINK
HS201365-DI07,0,0,0,PINK
HS201365-DI08,0,0,0,PINK
HS201365-EP01,0,0,0,PINK
HS201365-EP02,0,0,0,PINK
HS201365-EP03,0,0,0,PINK
HS201365-EP04,0,0,0,PINK
HS201365-EP05,0,0,0,PINK
HS201365-EP06,0,0,0,PINK
HS201365-EP07,0,0,0,PINK
HS201365-IVI01,0,0,0,PINK
HS201365-IVI02,0,0,0,PINK
HS201365-IVI03,0,0,0,PINK
HS201365-IVI04,0,0,0,PINK
HS201365-JF01,2,0,2,PINK
HS201365-JF02,2,0,2,PINK
HS201365-JF03,0,0,0,PINK
HS201365-JF04,0,0,0,PINK
HS201365-JF05,1,0,1,PINK
HS201365-JF06,0,0,0,PINK
HS201365-JS01,0,0,0,PINK
HS201365-JS02,0,0,0,PINK
HS201365-JS03,0,0,0,PINK
HS201365-JS04,0,0,0,PINK
HS201365-JS05,0,0,0,PINK
HS201365-JS06,0,0,0,PINK
HS201365-JS07,0,0,0,PINK
HS201365-JS08,0,0,0,PINK
HS201365-JS09,0,0,0,PINK
HS201365-JS10,0,0,0,PINK
HS201365-JS11,0,0,0,PINK
HS201365-JS12,0,0,0,PINK
HS201365-JS13,0,0,0,PINK
HS201365-JS14,0,0,0,PINK
HS201365-JS15,0,0,0,PINK
HS201365-JS16,0,0,0,PINK
HS201365-JS17,0,0,0,PINK
HS201365-JS18,0,0,0,PINK
HS201365-JS19,0,0,0,PINK
HS201365-JS20,0,0,0,PINK
HS201365-QCSD01,1,0,1,PINK
HS201365-QCSD02,0,0,0,PINK
HS201365-QCST02,0,0,0,PINK
HS201365-QCST03,0,0,0,PINK
HS201365-QCST04,0,0,0,PINK
HS201365-QCST05,0,0,0,PINK
HS201365-QCST06,0,0,0,PINK
HS201365-QCST07,48,0,48,PINK
HS201365-QCST08,0,0,0,PINK
HS201365-QCST09,0,0,0,PINK
HS201365-QCST10,0,0,0,PINK
HS201365-QCST11,0,0,0,PINK
HS201365-QCST12,34,0,34,PINK
HS201365-QCST13,1,0,1,PINK
HS201365-QCST14,0,0,0,PINK
HS201365-QCST15,0,0,0,PINK
HS201365-QCST16,0,0,0,PINK
HS201365-QCST17,86,0,86,PINK
HS201365-QCST18,0,0,0,PINK
HS201365-QCST19,0,0,0,PINK
HS201365-QCST20,0,0,0,PINK
HS201365-QCST21,0,0,0,PINK
HS201365-QCST22,7,0,7,PINK
HS201365-QCST23,0,0,0,PINK
HS201365-QCST24,0,0,0,PINK
HS201365-QCST25,6,0,6,PINK
HS201365-QCST26,0,0,0,PINK
HS201365-QCST27,0,0,0,PINK
HS201365-QCST28,0,0,0,PINK
HS201365-QCST29,0,0,0,PINK
HS201365-QCST30,17,0,17,PINK
HS201365-VI01,0,0,0,PINK
HS201365-VI02,0,0,0,PINK
HS201365-VI03,0,0,0,PINK
HS201365-VI04,0,0,0,PINK
HS201365-VI05,0,0,0,PINK
HS201365-VI06,0,0,0,PINK
HS201365-VI07,0,0,0,PINK
HS201365-VI08,0,0,0,PINK
HS201365-VI09,0,0,0,PINK
HS201365-VI10,0,0,0,PINK
HS201365-VI11,0,0,0,PINK
HS201365-VI12,0,0,0,PINK
HS201365-VI13,0,0,0,PINK
HS201365-VI14,0,0,0,PINK
HS201365-VI15,0,0,0,PINK
HS201365-VI16,0,0,0,PINK
HS201365-VI17,0,0,0,PINK
HS201365-VI18,0,0,0,PINK
HS201365-VI19,8,0,8,PINK
HS201365-VI20,0,0,0,PINK
HS201365-VI21,1,0,1,PINK
HS201365-VI22,2,0,2,PINK
HS201365-VI23,8,0,8,PINK
HS201416-DI01,0,0,0,PINK
HS201416-DI02,0,0,0,PINK
HS201416-DI03,0,0,0,PINK
HS201416-DI04,0,0,0,PINK
HS201416-DI05,0,0,0,PINK
HS201416-DI06,0,0,0,PINK
HS201416-DI07,0,0,0,PINK
HS201416-DI08,0,0,0,PINK
HS201416-DI09,0,0,0,PINK
HS201416-DI10,0,0,0,PINK
HS201416-DI11,0,0,0,PINK
HS201416-DI12,0,0,0,PINK
HS201416-DI13,0,0,0,PINK
HS201416-DI14,0,0,0,PINK
HS201416-DI15,0,0,0,PINK
HS201416-DI16,0,0,0,PINK
HS201416-DI17,0,0,0,PINK
HS201416-DI18,0,0,0,PINK
HS201416-DI19,0,0,0,PINK
HS201416-DI20,0,0,0,PINK
HS201416-DI21,0,0,0,PINK
HS201416-DI22,0,0,0,PINK
HS201416-DI23,0,0,0,PINK
HS201416-GI01,0,0,0,PINK
HS201416-GI02,0,0,0,PINK
HS201416-GI03,0,0,0,PINK
HS201416-GI04,0,0,0,PINK
HS201416-GI05,0,0,0,PINK
HS201416-GI06,0,0,0,PINK
HS201416-GI07,0,0,0,PINK
HS201416-GI08,0,0,0,PINK
HS201416-GI09,0,0,0,PINK
HS201416-GI10,0,0,0,PINK
HS201416-GS01,0,0,0,PINK
HS201416-GS02,0,0,0,PINK
HS201416-GS03,0,0,0,PINK
HS201416-GS04,0,0,0,PINK
HS201416-GS05,0,0,0,PINK
HS201416-GS06,0,0,0,PINK
HS201416-GS07,0,0,0,PINK
HS201416-GS08,0,0,0,PINK
HS201416-GS09,0,0,0,PINK
HS201416-GS10,0,0,0,PINK
HS201416-GS11,0,0,0,PINK
HS201416-GS12,0,0,0,PINK
HS201416-GS13,0,0,0,PINK
HS201416-GS14,0,0,0,PINK
HS201416-GS15,0,0,0,PINK
HS201416-GS16,0,0,0,PINK
HS201416-GS17,0,0,0,PINK
HS201416-GS18,0,0,0,PINK
HS201416-GS19,0,0,0,PINK
HS201416-GS20,0,0,0,PINK
HS201416-GS21,0,0,0,PINK
HS201416-GS22,0,0,0,PINK
HS201416-GS23,0,0,0,PINK
HS201416-GS24,0,0,0,PINK
HS201416-GS25,0,0,0,PINK
HS201416-GS26,0,0,0,PINK
HS201416-GS27,0,0,0,PINK
HS201416-GS28,0,0,0,PINK
HS201416-GS29,0,0,0,PINK
HS201416-GS30,0,0,0,PINK
HS201416-GS31,0,0,0,PINK
HS201416-GS32,0,0,0,PINK
HS201416-GS33,0,0,0,PINK
HS201416-GS34,0,0,0,PINK
HS201416-GS35,0,0,0,PINK
HS201416-GS36,0,0,0,PINK
HS201416-GS37,0,0,0,PINK
HS201416-GS38,0,0,0,PINK
HS201416-GS39,0,0,0,PINK
HS201416-GS40,0,0,0,PINK
HS201416-GS41,0,0,0,PINK
HS201416-GS42,0,23,23,PINK
HS201416-GS43,0,1,1,PINK
HS201416-GS44,0,0,0,PINK
HS201416-GS45,0,0,0,PINK
HS201416-GS46,0,0,0,PINK
HS201416-GS47,0,0,0,PINK
HS201416-GS48,0,0,0,PINK
HS201416-GS49,0,1,1,PINK
HS201416-GS50,0,0,0,PINK
HS201416-GS51,0,0,0,PINK
HS201416-GS52,0,0,0,PINK
HS201416-GS53,0,0,0,PINK
HS201416-GS54,0,0,0,PINK
HS201416-GS55,0,0,0,PINK
HS201416-GS56,0,0,0,PINK
HS201416-GS57,0,0,0,PINK
HS201416-GS58,0,0,0,PINK
HS201416-GS59,0,0,0,PINK
HS201416-GS60,0,0,0,PINK
HS201416-GS61,0,0,0,PINK
HS201416-GS62,0,0,0,PINK
HS201416-GS63,0,0,0,PINK
HS201416-JF01,0,0,0,PINK
HS201416-JF02,0,0,0,PINK
HS201416-JF03,0,0,0,PINK
HS201416-JF04,0,0,0,PINK
HS201416-JF05,0,0,0,PINK
HS201416-JF06,0,0,0,PINK
HS201416-JS01,0,0,0,PINK
HS201416-JS02,0,1,1,PINK
HS201416-JS03,0,0,0,PINK
HS201416-JS04,0,0,0,PINK
HS201416-JS05,0,0,0,PINK
HS201416-JS06,0,0,0,PINK
HS201416-JS07,0,0,0,PINK
HS201416-JS08,0,1,1,PINK
HS201436-H01,224,0,224,PINK
HS201436-H02,150,0,150,PINK
HS201436-H03,600,0,600,PINK
HS201436-H04,0,0,0,PINK
HS201436-H05,16,0,16,PINK
HS201436-H07,1100,1,1101,PINK
HS201436-IBC01,0,6,6,PINK
HS201436-IBC02,0,3,3,PINK
HS201436-IBC03,0,21,21,PINK
HS201436-IBC04,0,35,35,PINK
HS201436-IBC05,0,13,13,PINK
HS201436-IBC06,0,0,0,PINK
HS201436-IBC07,0,22,22,PINK
HS201436-IBC08,0,34,34,PINK
HS201436-IBC09,0,6,6,PINK
HS201436-IBC10,0,0,0,PINK
HS201436-IBC11,0,0,0,PINK
HS201436-IBC12,0,75,75,PINK
HS201436-IBC13,0,0,0,PINK
HS201436-IBC14,0,0,0,PINK
HS201436-IBC15,0,20,20,PINK
HS201436-IBC16,0,3,3,PINK
HS201436-IBC17,0,6,6,PINK
HS201436-IBC18,0,3,3,PINK
HS201436-IBC19,1,68,69,PINK
HS201436-IBC20,0,3,3,PINK
HS201436-IBC21,0,28,28,PINK
HS201436-JS01,5,0,5,PINK
HS201436-JS02,93,5,98,PINK
HS201436-JS03,555,1,556,PINK
HS201436-JS04,305,1,306,PINK
HS201436-JS05,527,0,527,PINK
HS201436-JS06,57,0,57,PINK
HS201436-JS07,97,13,110,PINK
HS201436-JS08,1,0,1,PINK
HS201436-QCSD01,0,0,0,PINK
HS201436-QCSD02,13,0,13,PINK
HS201436-QCST01,191,0,191,PINK
HS201436-QCST02,1295,2,1297,PINK
HS201436-QCST03,69,24,93,PINK
HS201436-QCST04,60,4,64,PINK
HS201436-QCST05,48,0,48,PINK
HS201436-QCST06,20,0,20,PINK
HS201436-QCST07,17,21,38,PINK
HS201436-QCST08,32,20,52,PINK
HS201436-QCST09,16,19,35,PINK
HS201436-QCST10,27,4,31,PINK
HS201436-QCST11,5,0,5,PINK
HS201436-QCST12,87,7,94,PINK
HS201436-QCST13,54,2,56,PINK
HS201436-QCST14,1465,0,1465,PINK
HS201436-QCST15,0,93,93,PINK
HS201436-QCST16,269,0,269,PINK
HS201436-QCST17,283,4,287,PINK
HS201436-QCST18,222,0,222,PINK
HS201436-QCST19,2,2,4,PINK
HS201436-RI01,0,0,0,PINK
HS201436-RI02,0,0,0,PINK
HS201436-RI03,0,0,0,PINK
HS201436-RI04,0,0,0,PINK
HS201436-RI05,0,1,1,PINK
HS201436-RI06,0,0,0,PINK
HS201436-T01,0,2,2,PINK
HS201436-T02,1,1,2,PINK
HS201436-T03,24,0,24,PINK
HS201436-T04,120,13,133,PINK
HS201436-T05,130,0,130,PINK
HS201436-T06,10,4,14,PINK
HS201436-T07,68,2,70,PINK
HS201466-EP02,0,0,0,PINK
HS201466-EP03,0,0,0,PINK
HS201466-EP04,0,0,0,PINK
HS201466-EP05,0,0,0,PINK
HS201466-EP06,0,0,0,PINK
HS201466-EP07,0,0,0,PINK
HS201466-IBC01,0,0,0,PINK
HS201466-IBC02,0,0,0,PINK
HS201466-IBC03,5,0,5,PINK
HS201466-IBC04,73,0,73,PINK
HS201466-IBC05,10,0,10,PINK
HS201466-IBC06,58,0,58,PINK
HS201466-IBC07,0,0,0,PINK
HS201466-IVI01,0,0,0,PINK
HS201466-IVI02,0,0,0,PINK
HS201466-IVI03,0,0,0,PINK
HS201466-IVI04,0,0,0,PINK
HS201466-IVI05,0,0,0,PINK
HS201466-IVI06,2,0,2,PINK
HS201466-IVI07,1,0,1,PINK
HS201466-IVI08,1,0,1,PINK
HS201466-IVI09,14,0,14,PINK
HS201466-IVI10,1,0,1,PINK
HS201466-IVI11,0,0,0,PINK
HS201466-IVI12,0,0,0,PINK
HS201466-IVI13,0,0,0,PINK
HS201466-IVI14,48,0,48,PINK
HS201466-IVI15,1,0,1,PINK
HS201466-IVI16,0,0,0,PINK
HS201466-IVI17,0,0,0,PINK
HS201466-IVI18,0,0,0,PINK
HS201466-JF01,55,0,55,PINK
HS201466-JF02,1,0,1,PINK
HS201466-JF03,1,0,1,PINK
HS201466-JF05,115,0,115,PINK
HS201466-JF06,55,0,55,PINK
HS201466-JS01,0,0,0,PINK
HS201466-JS02,0,0,0,PINK
HS201466-JS03,5,0,5,PINK
HS201466-JS04,4,0,4,PINK
HS201466-JS05,3,0,3,PINK
HS201466-JS06,99,0,99,PINK
HS201466-JS07,0,0,0,PINK
HS201466-QCST01,11,0,11,PINK
HS201466-QCST02,45,0,45,PINK
HS201466-QCST03,45,0,45,PINK
HS201466-QCST04,52,0,52,PINK
HS201466-QCST05,45,0,45,PINK
HS201466-QCST06,45,0,45,PINK
HS201466-QCST07,39,0,39,PINK
HS201466-QCST08,21,0,21,PINK
HS201466-QCST09,43,0,43,PINK
HS201466-QCST10,45,0,45,PINK
HS201466-QCST11,43,0,43,PINK
HS201466-QCST12,5,0,5,PINK
HS201466-QCST13,15,0,15,PINK
HS201466-QCST14,1,0,1,PINK
HS201466-QCST15,36,0,36,PINK
HS201466-QCST16,47,0,47,PINK
HS201466-QCST17,19,0,19,PINK
HS201466-QCST18,37,0,37,PINK
HS201466-QCST19,17,0,17,PINK
HS201466-QCST20,10,0,10,PINK
HS201466-QCST21,26,0,26,PINK
HS201466-RI01,0,0,0,PINK
HS201466-RI02,0,0,0,PINK
HS201466-RI03,0,0,0,PINK
HS201466-RI04,0,0,0,PINK
HS201466-RI05,7,0,7,PINK
HS201466-T03,0,0,0,PINK
HS201466-T04,0,0,0,PINK
HS201466-T05,0,0,0,PINK
HS201466-T06,0,0,0,PINK
HS201466-T07,0,0,0,PINK
HS201466-T08,0,0,0,PINK
HS201466-VI01,2,0,2,PINK
HS201466-VI02,3,0,3,PINK
HS201466-VI03,43,0,43,PINK
HS201466-VI04,17,0,17,PINK
HS201466-VI05,3,0,3,PINK
HS201466-VI06,2,0,2,PINK
HS201466-VI07,0,0,0,PINK
HS201466-VI08,1,0,1,PINK
HS201466-VI09,4,0,4,PINK
HS201515-EP01,0,41,41,PINK
HS201515-EP02,0,39,39,PINK
HS201515-EP03,0,30,30,PINK
HS201515-EP04,0,0,0,PINK
HS201515-JF01,0,164,164,PINK
HS201515-JF02,0,24,24,PINK
HS201515-JF03,0,58,58,PINK
HS201515-JS01,2,6,8,PINK
HS201515-JS02,0,8,8,PINK
HS201515-JS03,0,0,0,PINK
HS201515-JS04,0,0,0,PINK
HS201515-JS05,0,0,0,PINK
HS201515-JS06,0,0,0,PINK
HS201515-QCST01,0,0,0,PINK
HS201515-QCST02,0,9,9,PINK
HS201515-QCST03,0,4,4,PINK
HS201515-QCST04,2,35,37,PINK
HS201515-QCST05,4,1,5,PINK
HS201515-QCST06,30,51,81,PINK
HS201515-T01,1,8,9,PINK
HS201515-T02,0,9,9,PINK
HS201515-T03,2,9,11,PINK
HS201515-T04,0,15,15,PINK
HS201515-T05,0,10,10,PINK
HS201515-T06,0,3,3,PINK
HS201515-T07,0,13,13,PINK
HS201515-VI01,0,20,20,PINK
HS201515-VI02,0,10,10,PINK
HS201515-VI03,0,26,26,PINK
HS201515-VI04,0,33,33,PINK
HS201515-VI05,0,12,12,PINK
HS201515-VI06,0,3,3,PINK
HS201515-VI07,0,9,9,PINK
HS201515-VI08,0,0,0,PINK
HS201515-VI09,0,0,0,PINK
HS201515-VI10,0,18,18,PINK
HS201515-VI11,0,75,75,PINK
HS201515-VI12,0,108,108,PINK
HS201515-VI13,0,60,60,PINK
HS201515-VI14,0,114,114,PINK
HS201515-VI15,0,8,8,PINK
HS201515-VI16,0,17,17,PINK
HS201515-VI17,0,57,57,PINK
HS201515-VI18,0,18,18,PINK
HS201515-VI19,0,47,47,PINK
HS201515-VI20,0,9,9,PINK
HS201515-VI21,0,0,0,PINK
HS201515-VI22,0,8,8,PINK
HS201515-VI23,0,28,28,PINK
HS201515-VI24,0,0,0,PINK
HS201515-VI25,0,0,0,PINK
HS201515-VI26,0,0,0,PINK
HS201515-VI27,0,0,0,PINK
HS201515-VI28,0,0,0,PINK
HS201556-BA01,2,0,2,PINK
HS201556-BA02,0,0,0,PINK
HS201556-BA03,0,0,0,PINK
HS201556-BA04,75,0,75,PINK
HS201556-BA05,2,0,2,PINK
HS201556-DI02,0,0,0,PINK
HS201556-DI03,0,0,0,PINK
HS201556-EP02,0,0,0,PINK
HS201556-EP03,0,0,0,PINK
HS201556-EP04,0,0,0,PINK
HS201556-EP05,0,0,0,PINK
HS201556-EP06,0,0,0,PINK
HS201556-EP07,0,0,0,PINK
HS201556-IBC01,0,0,0,PINK
HS201556-IBC02,0,0,0,PINK
HS201556-IBC03,0,0,0,PINK
HS201556-IBC04,42,0,42,PINK
HS201556-IBC05,4,0,4,PINK
HS201556-IBC06,23,0,23,PINK
HS201556-IBC07,59,0,59,PINK
HS201556-IVI01,0,0,0,PINK
HS201556-IVI02,0,0,0,PINK
HS201556-IVI03,0,0,0,PINK
HS201556-IVI04,0,0,0,PINK
HS201556-IVI05,0,0,0,PINK
HS201556-IVI06,0,0,0,PINK
HS201556-IVI07,0,0,0,PINK
HS201556-JF01,0,0,0,PINK
HS201556-JF02,0,0,0,PINK
HS201556-JF03,0,0,0,PINK
HS201556-JF04,0,0,0,PINK
HS201556-JF05,0,0,0,PINK
HS201556-JS01,25,0,25,PINK
HS201556-JS02,73,0,73,PINK
HS201556-KI01,0,0,0,PINK
HS201556-KI02,2,0,2,PINK
HS201556-LJS01,6,0,6,PINK
HS201556-LJS02,0,0,0,PINK
HS201556-LJS04,0,0,0,PINK
HS201556-LJS05,0,0,0,PINK
HS201556-LJS06,0,0,0,PINK
HS201556-LJS07,4,0,4,PINK
HS201556-LJS08,8,0,8,PINK
HS201556-QCSD01,0,0,0,PINK
HS201556-QCSD02,0,0,0,PINK
HS201556-QCSD03,0,0,0,PINK
HS201556-QCSD04,0,0,0,PINK
HS201556-QCSD05,0,0,0,PINK
HS201556-QCST01,37,0,37,PINK
HS201556-QCST02,0,0,0,PINK
HS201556-QCST03,0,0,0,PINK
HS201556-QCST04,0,0,0,PINK
HS201556-QCST05,0,0,0,PINK
HS201556-QCST06,93,0,93,PINK
HS201556-QCST07,0,0,0,PINK
HS201556-QCST08,13,0,13,PINK
HS201556-QCST09,195,0,195,PINK
HS201556-QCST10,0,0,0,PINK
HS201556-QCST11,0,0,0,PINK
HS201556-QCST12,0,0,0,PINK
HS201556-QCST13,235,0,235,PINK
HS201556-QCST14,99,0,99,PINK
HS201556-QCST15,0,0,0,PINK
HS201556-QCST16,3,0,3,PINK
HS201556-QCST17,7,0,7,PINK
HS201556-QCST18,0,0,0,PINK
HS201556-QCST19,24,0,24,PINK
HS201556-RI01,5,0,5,PINK
HS201556-RI02,0,0,0,PINK
HS201556-VI01,0,0,0,PINK
HS201556-VI02,0,0,0,PINK
HS201556-VI03,0,0,0,PINK
HS201556-VI04,0,0,0,PINK
HS201556-VI05,0,0,0,PINK
HS201556-VI06,0,0,0,PINK
HS201556-VI07,0,0,0,PINK
HS201556-VI08,0,0,0,PINK
HS201556-VI09,0,0,0,PINK
HS201556-VI10,0,0,0,PINK
HS201556-VI11,0,0,0,PINK
HS201556-VI12,0,0,0,PINK
HS201556-VI13,0,0,0,PINK
HS201556-VI14,0,0,0,PINK
HS201556-VI15,0,0,0,PINK
HS201556-VI16,0,0,0,PINK
HS201556-VI17,0,0,0,PINK
HS201556-VI18,0,0,0,PINK
HS201556-VI19,0,0,0,PINK
HS201556-VI20,0,0,0,PINK
HS201556-VI21,0,0,0,PINK
HS201556-VI22,0,0,0,PINK
HS201556-VI23,0,0,0,PINK
HS201556-VI24,0,0,0,PINK
HS201556-VI25,0,0,0,PINK
HS201556-VI26,0,0,0,PINK
HS201556-VI27,0,0,0,PINK
HS201640-EP01,0,0,0,PINK
HS201640-EP02,0,0,0,PINK
HS201640-EP03,1,0,1,PINK
HS201640-EP04,0,0,0,PINK
HS201640-EP05,0,0,0,PINK
HS201640-EP06,0,0,0,PINK
HS201640-IVI01,0,0,0,PINK
HS201640-IVI02,0,0,0,PINK
HS201640-IVI03,0,0,0,PINK
HS201640-IVI04,0,0,0,PINK
HS201640-IVI05,0,0,0,PINK
HS201640-IVI06,0,0,0,PINK
HS201640-IVI07,0,0,0,PINK
HS201640-IVI08,0,0,0,PINK
HS201640-IVI09,0,0,0,PINK
HS201640-IVI10,0,0,0,PINK
HS201640-IVI11,0,0,0,PINK
HS201640-IVI12,1,0,1,PINK
HS201640-JF01,91,0,91,PINK
HS201640-JF02,28,0,28,PINK
HS201640-JF03,0,0,0,PINK
HS201640-JF04,0,0,0,PINK
HS201640-QCST01,65,0,65,PINK
HS201640-QCST02,24,0,24,PINK
HS201640-QCST03,36,0,36,PINK
HS201640-QCST04,0,0,0,PINK
HS201640-QCST05,12,0,12,PINK
HS201640-VI01,1,0,1,PINK
HS201640-VI02,2,0,2,PINK
HS201640-VI03,2,0,2,PINK
HS201640-VI04,2,0,2,PINK
HS201640-VI05,8,0,8,PINK
HS201640-VI06,0,0,0,PINK
HS201640-VI07,0,0,0,PINK
HS201640-VI08,0,0,0,PINK
HS201640-VI09,0,0,0,PINK
HS201640-VI10,0,0,0,PINK
IPES2017-42-058,0,0,0,PINK
IPES2017-42-059,0,0,0,PINK
IPES2017-42-060,0,0,0,PINK
IPES2017-42-001,1,0,1,PINK
IPES2017-42-002,0,0,0,PINK
IPES2017-42-003,0,0,0,PINK
IPES2017-42-004,0,0,0,PINK
IPES2017-42-005,0,0,0,PINK
IPES2017-42-007,0,0,0,PINK
IPES2017-42-008,0,0,0,PINK
IPES2017-42-009,0,0,0,PINK
IPES2017-42-010,1,1,2,PINK
IPES2017-42-011,0,0,0,PINK
IPES2017-42-012,1,0,1,PINK
IPES2017-42-013,0,0,0,PINK
IPES2017-42-014,0,0,0,PINK
IPES2017-42-015,0,0,0,PINK
IPES2017-42-016,0,0,0,PINK
IPES2017-42-017,0,0,0,PINK
IPES2017-42-018,0,0,0,PINK
IPES2017-42-019,0,0,0,PINK
IPES2017-42-020,0,0,0,PINK
IPES2017-42-021,0,0,0,PINK
IPES2017-42-022,0,0,0,PINK
IPES2017-42-023,0,0,0,PINK
IPES2017-42-024,0,0,0,PINK
IPES2017-42-025,0,0,0,PINK
IPES2017-42-026,0,0,0,PINK
IPES2017-42-027,0,0,0,PINK
IPES2017-42-029,0,0,0,PINK
IPES2017-42-030,0,0,0,PINK
IPES2017-42-031,0,0,0,PINK
IPES2017-42-032,0,0,0,PINK
IPES2017-42-033,0,0,0,PINK
IPES2017-42-034,0,7,7,PINK
IPES2017-42-035,0,0,0,PINK
IPES2017-42-036,0,0,0,PINK
IPES2017-42-037,0,0,0,PINK
IPES2017-42-038,0,0,0,PINK
IPES2017-42-039,0,0,0,PINK
IPES2017-42-040,0,0,0,PINK
IPES2017-42-041,0,0,0,PINK
IPES2017-42-042,0,1,1,PINK
IPES2017-42-043,0,0,0,PINK
IPES2017-42-044,0,6,6,PINK
IPES2017-42-045,0,0,0,PINK
IPES2017-42-046,0,0,0,PINK
IPES2017-42-047,0,0,0,PINK
IPES2017-42-048,0,0,0,PINK
IPES2017-42-049,0,0,0,PINK
IPES2017-42-050,0,0,0,PINK
IPES2017-42-051,0,0,0,PINK
IPES2017-42-052,0,0,0,PINK
IPES2017-42-053,0,1,1,PINK
IPES2017-42-054,0,0,0,PINK
IPES2017-42-055,0,0,0,PINK
IPES2017-42-056,0,0,0,PINK
IPES2017-42-057,0,0,0,PINK
IPES2017-42-061,0,0,0,PINK
IPES2017-42-062,0,1,1,PINK
IPES2017-42-063,0,0,0,PINK
IPES2017-42-064,0,0,0,PINK
IPES2017-42-065,0,0,0,PINK
IPES2017-42-066,0,0,0,PINK
IPES2017-42-067,0,0,0,PINK
IPES2017-42-068,0,0,0,PINK
IPES2017-42-069,0,0,0,PINK
IPES2017-42-070,0,0,0,PINK
IPES2017-42-071,0,0,0,PINK
IPES2017-42-072,0,4,4,PINK
IPES2017-42-073,0,7,7,PINK
IPES2017-42-074,0,0,0,PINK
IPES2017-42-075,0,4,4,PINK
IPES2017-42-076,0,2,2,PINK
IPES2017-42-077,0,2,2,PINK
IPES2017-42-078,0,0,0,PINK
IPES2017-42-079,0,0,0,PINK
IPES2017-42-080,0,3,3,PINK
IPES2017-42-081,0,4,4,PINK
IPES2017-42-082,0,5,5,PINK
IPES2017-42-083,0,0,0,PINK
IPES2017-42-084,0,0,0,PINK
IPES2017-42-085,0,0,0,PINK
IPES2017-42-086,0,0,0,PINK
IPES2017-42-087,0,0,0,PINK
IPES2017-42-088,0,0,0,PINK
IPES2017-42-089,0,0,0,PINK
IPES2017-42-090,0,0,0,PINK
IPES2017-42-091,0,1,1,PINK
IPES2017-42-092,0,0,0,PINK
IPES2017-42-093,0,0,0,PINK
